Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
12,ms12_2022-05-19 15-49-44.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,0,"(0, 1800)",0.629094947,0.350360911,1023.450584,160.4044526
12,ms12_2022-05-19 15-49-44.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,1,"(1800, 3600)",0.306496391,0.670738479,874.5679612,137.0702183
12,ms12_2022-05-19 15-49-44.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",non_roi,TRUE,2,"(3600, 5400)",0.421432537,0.551360355,904.6495326,141.7848749
12,ms12_2022-05-19 15-49-44.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",non_roi,FALSE,3,"(5400, 7200)",0.392004442,0.601332593,698.3674676,109.4544798
12,ms12_2022-05-19 15-49-44.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",non_roi,FALSE,4,"(7200, 9000)",0.534147696,0.449194892,746.0855733,116.9332939
13,ms13_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,0,"(0, 1800)",0,0.913381455,462.2302896,72.62205301
13,ms13_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,1,"(1800, 3600)",0,0.995558023,344.9854543,54.20145004
13,ms13_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,2,"(3600, 5400)",0,0.989450305,348.5923663,54.76814019
13,ms13_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,3,"(5400, 7200)",0,1,281.3152631,44.19808137
13,ms13_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,4,"(7200, 9000)",0,0.917823431,310.9674456,48.85680325
14,ms14_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,0,"(0, 1800)",0.51804553,0.475846752,738.2710295,114.778713
14,ms14_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,1,"(1800, 3600)",0.588006663,0.403664631,619.2701042,96.27768493
14,ms14_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,2,"(3600, 5400)",0.30094392,0.661854525,698.1787095,108.5455755
14,ms14_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,3,"(5400, 7200)",0.519711272,0.430871738,595.8299043,92.63344606
14,ms14_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,4,"(7200, 9000)",0.193781233,0.762354248,667.1160591,103.7162771
15,ms15_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,0,"(0, 1800)",0.032204331,0.92948362,414.104794,64.63129009
15,ms15_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,1,"(1800, 3600)",0,1,196.3301154,30.64216793
15,ms15_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,2,"(3600, 5400)",0,1,227.6282197,35.52701083
15,ms15_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,3,"(5400, 7200)",0.01721266,0.976679622,278.8919378,43.52798132
15,ms15_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,4,"(7200, 9000)",0.283176013,0.712937257,417.8924464,65.22244689
16,ms16_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,0,"(0, 1800)",0.387562465,0.594114381,665.2214639,104.2595377
16,ms16_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,1,"(1800, 3600)",0,0.966129928,358.4573367,56.18068301
16,ms16_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,2,"(3600, 5400)",0,1,266.4909482,41.76687699
16,ms16_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,3,"(5400, 7200)",0.161021655,0.785119378,357.7346408,56.06741557
16,ms16_2022-05-19 16-04-24.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,4,"(7200, 9000)",0.062187674,0.925041644,335.1243926,52.52373252
17,ms17_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,0,"(0, 1800)",0.396446419,0.553026097,657.6997076,103.3326982
17,ms17_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,1,"(1800, 3600)",0.072182121,0.872848418,536.6182733,84.30931845
17,ms17_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,2,"(3600, 5400)",0.071071627,0.856746252,479.6232972,75.35470802
17,ms17_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,3,"(5400, 7200)",0.147140478,0.824541921,505.0760868,79.35365373
17,ms17_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,4,"(7200, 9000)",0.089394781,0.886729595,450.5165477,70.78168035
18,ms18_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,0,"(0, 1800)",0.527484731,0.463631316,897.1780212,139.4839219
18,ms18_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,1,"(1800, 3600)",0.343697946,0.620210994,709.8715153,110.3634515
18,ms18_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,2,"(3600, 5400)",0.242642976,0.746807329,607.7339885,94.48416946
18,ms18_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,3,"(5400, 7200)",0.23042754,0.763464742,602.9322739,93.73764874
18,ms18_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,4,"(7200, 9000)",0.147140478,0.850638534,480.943281,74.77206693
19,ms19_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,0,"(0, 1800)",0.423653526,0.56191005,834.3922603,130.227539
19,ms19_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,1,"(1800, 3600)",0.199888951,0.791227096,679.9235374,106.1188763
19,ms19_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,2,"(3600, 5400)",0.47806774,0.509716824,622.0828931,97.09141383
19,ms19_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,3,"(5400, 7200)",0,1,380.8761756,59.44514275
19,ms19_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.2127016129032238], [3.9546370967741913, 52.14818548387096, 50.98689516129032, 1.6320564516129012]], 'ys': [[5.351199127906975, 5.022710755813952, 55.28143168604651, 54.295966569767444], [58.23782703488372, 58.89480377906977, 110.1389898255814, 109.15352470930233]]}",dark,FALSE,4,"(7200, 9000)",0.332037757,0.603553581,495.9798823,77.40992164
20,ms20_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,0,"(0, 1800)",0.41532482,0.568017768,814.3157359,127.6269434
20,ms20_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,1,"(1800, 3600)",0.469183787,0.509716824,857.0989811,134.3323214
20,ms20_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,2,"(3600, 5400)",0.327040533,0.655746807,727.5253174,114.0243623
20,ms20_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,3,"(5400, 7200)",0.384230983,0.598556358,845.1634599,132.4616784
20,ms20_2022-05-19 16-15-05.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[1.5819909793814428, 53.74693943298969, 52.612918814432994, 1.5819909793814428], [1.5819909793814428, 52.04590850515464, 51.47889819587629, 1.0149806701030923]], 'ys': [[3.0719866071428656, 4.0630580357142945, 52.295200892857146, 52.95591517857144], [56.920200892857146, 58.24162946428572, 107.79520089285714, 107.46484375]]}",dark,FALSE,4,"(7200, 9000)",0.43808995,0.538589672,783.5043521,122.7979041
21,ms21_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,0,"(0, 1800)",0,0.875069406,673.6513202,105.8388924
21,ms21_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,1,"(1800, 3600)",0.126041088,0.85896724,498.0902468,78.25609251
21,ms21_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,2,"(3600, 5400)",0.269850083,0.661299278,587.0241064,92.22869364
21,ms21_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,3,"(5400, 7200)",0.234869517,0.732926152,651.4965116,102.3581
21,ms21_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[-0.09989466292134959, 51.70909410112359, 50.51808286516854, 1.0911165730337065], [1.0911165730337065, 50.51808286516854, 50.51808286516854, 1.0911165730337065]], 'ys': [[0.4238735465116263, 1.080850290697673, 48.711664244186046, 48.711664244186046], [54.95294331395349, 54.95294331395349, 105.54015261627907, 104.88317587209303]]}",dark,FALSE,4,"(7200, 9000)",0.569683509,0.408106607,565.5588571,88.85623945
22,ms22_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,0,"(0, 1800)",0.18101055,0.772903942,567.2640327,88.192321
22,ms22_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,1,"(1800, 3600)",0,1,389.8973791,60.61719557
22,ms22_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,2,"(3600, 5400)",0.139367018,0.852859522,448.0304911,69.65512814
22,ms22_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,3,"(5400, 7200)",0,0.985008329,449.8368008,69.93595441
22,ms22_2022-05-19 16-24-49.mkv,99.25,TRUE,0.9,100,1890,"{'xs': [[3.3739919354838688, 52.72883064516129, 52.14818548387096, 1.6320564516129012], [2.2127016129032238, 52.72883064516129, 51.56754032258064, 2.7933467741935463]], 'ys': [[3.359197443181828, 4.012606534090919, 53.998401988636374, 53.998401988636374], [58.57226562500001, 58.24556107954546, 108.23135653409092, 107.90465198863637]]}",dark,FALSE,4,"(7200, 9000)",0,0.985563576,433.3467111,67.37224651
