Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
35,SEFL1D_33_34_35_36_2023-11-16 11-37-54.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,2,"(3600, 5400)",0.159355913,0.843420322,722.1391182,62.96821073
39,SEFL1D_37_38_39_40_2023-11-16 11-47-55.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,2,"(3600, 5400)",0.299278179,0.701832315,1959.580516,170.8691245
3,SEFL1D_01_02_03_04_2023-11-16 09-52-51.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,3,"(5400, 7200)",0.469739034,0.53137146,1708.158086,148.9458964
7,SEFL1D_05_06_07_08_2023-11-16 10-02-30.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,3,"(5400, 7200)",0.621321488,0.385896724,1806.181825,157.4932515
11,SEFL1D_09_10_11_12_2023-11-16 10-14-15.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,3,"(5400, 7200)",0.097723487,0.903387007,967.8614912,84.3944121
15,SEFL1D_13_14_15_16_2023-11-16 10-24-25.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,3,"(5400, 7200)",0.160466408,0.839533592,598.1242533,52.15451299
19,SEFL1D_17_18_19_20_2023-11-16 10-34-40.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,3,"(5400, 7200)",0.253747918,0.747362576,1014.21982,88.4367094
23,SEFL1D_21_22_23_24_2023-11-16 11-08-33.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,3,"(5400, 7200)",0.213770128,0.791782343,1440.282749,125.5880278
27,SEFL1D_25_26_27_28_2023-11-16 11-18-01.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,3,"(5400, 7200)",0.155469184,0.846196557,918.1707732,80.06154116
31,SEFL1D_29_30_31_32_2023-11-16 11-27-39.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,3,"(5400, 7200)",0.383120489,0.618545253,1405.706174,122.5730616
35,SEFL1D_33_34_35_36_2023-11-16 11-37-54.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,3,"(5400, 7200)",0.121043865,0.883953359,1111.587709,96.92687643
39,SEFL1D_37_38_39_40_2023-11-16 11-47-55.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,3,"(5400, 7200)",0.372015547,0.6285397,1729.474901,150.8046542
3,SEFL1D_01_02_03_04_2023-11-16 09-52-51.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,4,"(7200, 9000)",0.294444444,0.706666667,1439.736136,125.5403649
7,SEFL1D_05_06_07_08_2023-11-16 10-02-30.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,4,"(7200, 9000)",0.261666667,0.741111111,1605.949637,140.0336481
11,SEFL1D_09_10_11_12_2023-11-16 10-14-15.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,4,"(7200, 9000)",0.478888889,0.521666667,1374.275337,119.8323936
15,SEFL1D_13_14_15_16_2023-11-16 10-24-25.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,4,"(7200, 9000)",0.175555556,0.824444444,718.6599125,62.66483517
19,SEFL1D_17_18_19_20_2023-11-16 10-34-40.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,4,"(7200, 9000)",0.325555556,0.680555556,1205.023025,105.0741358
23,SEFL1D_21_22_23_24_2023-11-16 11-08-33.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",dark,FALSE,4,"(7200, 9000)",0.175555556,0.824444444,1248.91886,108.9017116
27,SEFL1D_25_26_27_28_2023-11-16 11-18-01.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,4,"(7200, 9000)",0,1,570.8770626,49.77864552
31,SEFL1D_29_30_31_32_2023-11-16 11-27-39.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,4,"(7200, 9000)",0,1,1167.104074,101.7677251
35,SEFL1D_33_34_35_36_2023-11-16 11-37-54.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,4,"(7200, 9000)",0.256666667,0.746111111,1093.341137,95.33583404
39,SEFL1D_37_38_39_40_2023-11-16 11-47-55.mkv,98,TRUE,0.3,100,1950,"{'xs': [[0.8548387096774175, 124.14516129032258, 122.11290322580645, 0.8548387096774175], [0.8548387096774175, 122.11290322580645, 122.79032258064515, 2.2096774193548367]], 'ys': [[3.16416433891996, 3.642749068901338, 131.42487197392927, 129.51053305400376], [129.51053305400376, 131.42487197392927, 255.37831703910618, 254.42114757914342]]}",light,FALSE,4,"(7200, 9000)",0.262777778,0.741111111,1588.209041,138.4867252
4,SEFL1D_01_02_03_04_2023-11-16 09-52-51.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,0,"(0, 1800)",0.496946141,0.503053859,2206.41349,192.0697702
8,SEFL1D_05_06_07_08_2023-11-16 10-02-30.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,0,"(0, 1800)",0.16379789,0.838978345,1027.168184,89.41567753
12,SEFL1D_09_10_11_12_2023-11-16 10-14-15.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,0,"(0, 1800)",0.075513604,0.928928373,416.7216163,36.27589546
16,SEFL1D_13_14_15_16_2023-11-16 10-24-25.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,0,"(0, 1800)",0.279844531,0.732926152,1391.701238,121.1485237
20,SEFL1D_17_18_19_20_2023-11-16 10-34-40.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,0,"(0, 1800)",0.147695725,0.855635758,1783.892377,155.2890247
24,SEFL1D_21_22_23_24_2023-11-16 11-08-33.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,0,"(0, 1800)",0.145474736,0.854525264,1593.167594,138.6863047
28,SEFL1D_25_26_27_28_2023-11-16 11-18-01.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,0,"(0, 1800)",0.563020544,0.440310938,1050.656411,91.46034336
32,SEFL1D_29_30_31_32_2023-11-16 11-27-39.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,0,"(0, 1800)",0.545252637,0.457523598,1992.487487,173.4473686
36,SEFL1D_33_34_35_36_2023-11-16 11-37-54.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,0,"(0, 1800)",0.419211549,0.593003887,1780.300237,154.9763265
40,SEFL1D_37_38_39_40_2023-11-16 11-47-55.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,0,"(0, 1800)",0.56191005,0.441421433,2114.505477,184.0691162
4,SEFL1D_01_02_03_04_2023-11-16 09-52-51.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,1,"(1800, 3600)",0.142143254,0.860077735,1662.418014,144.7146001
8,SEFL1D_05_06_07_08_2023-11-16 10-02-30.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,1,"(1800, 3600)",0,1,669.5301522,58.28304762
12,SEFL1D_09_10_11_12_2023-11-16 10-14-15.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,1,"(1800, 3600)",0.23431427,0.766796224,1461.393948,127.2153208
16,SEFL1D_13_14_15_16_2023-11-16 10-24-25.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,1,"(1800, 3600)",0.099944475,0.902276513,916.549519,79.78624873
20,SEFL1D_17_18_19_20_2023-11-16 10-34-40.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,1,"(1800, 3600)",0.01332593,0.9905608,1268.811092,110.4508543
24,SEFL1D_21_22_23_24_2023-11-16 11-08-33.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,1,"(1800, 3600)",0.490283176,0.509716824,1929.346083,167.9508671
28,SEFL1D_25_26_27_28_2023-11-16 11-18-01.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,1,"(1800, 3600)",0.337034981,0.66851749,1034.540435,90.05743688
32,SEFL1D_29_30_31_32_2023-11-16 11-27-39.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,1,"(1800, 3600)",0.255968906,0.746252082,1728.873016,150.4995525
36,SEFL1D_33_34_35_36_2023-11-16 11-37-54.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,1,"(1800, 3600)",0.333703498,0.666851749,1415.727927,123.240063
40,SEFL1D_37_38_39_40_2023-11-16 11-47-55.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,1,"(1800, 3600)",0.193225986,0.811215991,1507.846998,131.2590899
4,SEFL1D_01_02_03_04_2023-11-16 09-52-51.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,2,"(3600, 5400)",0.243198223,0.76568573,1724.249037,150.0970321
8,SEFL1D_05_06_07_08_2023-11-16 10-02-30.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,2,"(3600, 5400)",0,1,376.8683397,32.80664107
12,SEFL1D_09_10_11_12_2023-11-16 10-14-15.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,2,"(3600, 5400)",0,1,1197.227983,104.2194968
16,SEFL1D_13_14_15_16_2023-11-16 10-24-25.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,2,"(3600, 5400)",0,1,873.5143898,76.04001195
20,SEFL1D_17_18_19_20_2023-11-16 10-34-40.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,2,"(3600, 5400)",0,1,1029.063776,89.58069011
24,SEFL1D_21_22_23_24_2023-11-16 11-08-33.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,2,"(3600, 5400)",0.415880067,0.584119933,1754.907599,152.7658804
28,SEFL1D_25_26_27_28_2023-11-16 11-18-01.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,2,"(3600, 5400)",0.353137146,0.671293726,913.7861005,79.54569131
32,SEFL1D_29_30_31_32_2023-11-16 11-27-39.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,2,"(3600, 5400)",0.154913937,0.845086063,1519.483188,132.272028
36,SEFL1D_33_34_35_36_2023-11-16 11-37-54.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,2,"(3600, 5400)",0.425319267,0.57912271,1485.047228,129.2743546
40,SEFL1D_37_38_39_40_2023-11-16 11-47-55.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,2,"(3600, 5400)",0,1,613.7873939,53.43060322
4,SEFL1D_01_02_03_04_2023-11-16 09-52-51.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,3,"(5400, 7200)",0.341476957,0.669627984,1695.196168,147.5679604
8,SEFL1D_05_06_07_08_2023-11-16 10-02-30.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,3,"(5400, 7200)",0,1,422.0539895,36.74008211
12,SEFL1D_09_10_11_12_2023-11-16 10-14-15.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",dark,FALSE,3,"(5400, 7200)",0.398667407,0.604664076,1721.827959,149.8862756
16,SEFL1D_13_14_15_16_2023-11-16 10-24-25.mkv,98,TRUE,0.3,100,1950,"{'xs': [[3.520942408376963, 125.48952879581152, 125.48952879581152, 2.180628272251309], [2.180628272251309, 125.48952879581152, 126.15968586387434, 2.180628272251309]], 'ys': [[1.255000000000018, 1.255000000000018, 123.65500000000002, 124.135], [124.135, 123.65500000000002, 248.935, 247.975]]}",light,FALSE,3,"(5400, 7200)",0.2570794,0.745141588,1074.141306,93.50471924
