Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
5,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.2096774193548367, 121.43548387096773, 120.08064516129032, 0.17741935483870783], [0.17741935483870783, 120.08064516129032, 122.79032258064515, 1.532258064516127]], 'ys': [[3.141730679702083, 3.141730679702083, 129.48809939478588, 128.53092993482312], [128.53092993482312, 129.48809939478588, 254.39871391992554, 253.44154445996278]]}",light,FALSE,2,"(3600, 5400)",0.270960577,0.732370905,1452.153294,125.3355452
5,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.2096774193548367, 121.43548387096773, 120.08064516129032, 0.17741935483870783], [0.17741935483870783, 120.08064516129032, 122.79032258064515, 1.532258064516127]], 'ys': [[3.141730679702083, 3.141730679702083, 129.48809939478588, 128.53092993482312], [128.53092993482312, 129.48809939478588, 254.39871391992554, 253.44154445996278]]}",dark,TRUE,3,"(5400, 7200)",0.365907829,0.637423654,1470.984815,126.9608964
5,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.2096774193548367, 121.43548387096773, 120.08064516129032, 0.17741935483870783], [0.17741935483870783, 120.08064516129032, 122.79032258064515, 1.532258064516127]], 'ys': [[3.141730679702083, 3.141730679702083, 129.48809939478588, 128.53092993482312], [128.53092993482312, 129.48809939478588, 254.39871391992554, 253.44154445996278]]}",dark,FALSE,4,"(7200, 9000)",0.105,0.900555556,1353.375692,116.8100371
6,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,0,"(0, 1800)",0.335369239,0.665186008,2144.116944,183.9594989
6,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,1,"(1800, 3600)",0.225985564,0.774014436,1579.339906,135.5031397
6,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,2,"(3600, 5400)",0.39422543,0.613548029,1554.727634,133.3914725
6,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,3,"(5400, 7200)",0.298167685,0.701832315,1416.328226,121.5171735
6,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,4,"(7200, 9000)",0.284444444,0.715555556,899.2725588,77.15518023
7,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",dark,FALSE,0,"(0, 1800)",0.197667962,0.811215991,1450.275672,126.7668084
7,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",dark,FALSE,1,"(1800, 3600)",0.092171016,0.918933926,1304.036163,113.9841933
7,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",dark,FALSE,2,"(3600, 5400)",0.064408662,0.937257079,1029.944463,90.02617572
7,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",dark,FALSE,3,"(5400, 7200)",0,1,451.2292573,39.44139306
7,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",dark,FALSE,4,"(7200, 9000)",0.035,0.968333333,786.5451376,68.75094075
8,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[1.5552486187845325, 122.12983425414365, 121.44475138121547, 4.295580110497239], [4.295580110497239, 121.44475138121547, 121.44475138121547, 0.8701657458563556]], 'ys': [[2.907134433962269, 3.386379716981137, 130.38637971698114, 128.94864386792455], [128.94864386792455, 130.38637971698114, 252.11468160377362, 249.71845518867926]]}",dark,FALSE,0,"(0, 1800)",0.558578567,0.450860633,2219.935885,194.9481833
8,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[1.5552486187845325, 122.12983425414365, 121.44475138121547, 4.295580110497239], [4.295580110497239, 121.44475138121547, 121.44475138121547, 0.8701657458563556]], 'ys': [[2.907134433962269, 3.386379716981137, 130.38637971698114, 128.94864386792455], [128.94864386792455, 130.38637971698114, 252.11468160377362, 249.71845518867926]]}",dark,FALSE,1,"(1800, 3600)",0.333148251,0.673514714,1829.119737,160.6278687
8,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[1.5552486187845325, 122.12983425414365, 121.44475138121547, 4.295580110497239], [4.295580110497239, 121.44475138121547, 121.44475138121547, 0.8701657458563556]], 'ys': [[2.907134433962269, 3.386379716981137, 130.38637971698114, 128.94864386792455], [128.94864386792455, 130.38637971698114, 252.11468160377362, 249.71845518867926]]}",dark,FALSE,2,"(3600, 5400)",0.327040533,0.677956691,1358.202028,119.2732726
8,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[1.5552486187845325, 122.12983425414365, 121.44475138121547, 4.295580110497239], [4.295580110497239, 121.44475138121547, 121.44475138121547, 0.8701657458563556]], 'ys': [[2.907134433962269, 3.386379716981137, 130.38637971698114, 128.94864386792455], [128.94864386792455, 130.38637971698114, 252.11468160377362, 249.71845518867926]]}",dark,FALSE,3,"(5400, 7200)",0.274847307,0.73514714,1281.212944,112.5123196
8,10g3_05_06_07_08_2023-10-17 09-28-39.mkv,98,TRUE,0.5,50,1800,"{'xs': [[1.5552486187845325, 122.12983425414365, 121.44475138121547, 4.295580110497239], [4.295580110497239, 121.44475138121547, 121.44475138121547, 0.8701657458563556]], 'ys': [[2.907134433962269, 3.386379716981137, 130.38637971698114, 128.94864386792455], [128.94864386792455, 130.38637971698114, 252.11468160377362, 249.71845518867926]]}",dark,FALSE,4,"(7200, 9000)",0.317222222,0.712222222,1394.880936,122.4943055
9,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.2096774193548367, 121.43548387096773, 120.08064516129032, 0.17741935483870783], [0.17741935483870783, 120.08064516129032, 122.79032258064515, 1.532258064516127]], 'ys': [[3.141730679702083, 3.141730679702083, 129.48809939478588, 128.53092993482312], [128.53092993482312, 129.48809939478588, 254.39871391992554, 253.44154445996278]]}",dark,FALSE,0,"(0, 1800)",0.469739034,0.533037202,1523.993819,131.5361106
9,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.2096774193548367, 121.43548387096773, 120.08064516129032, 0.17741935483870783], [0.17741935483870783, 120.08064516129032, 122.79032258064515, 1.532258064516127]], 'ys': [[3.141730679702083, 3.141730679702083, 129.48809939478588, 128.53092993482312], [128.53092993482312, 129.48809939478588, 254.39871391992554, 253.44154445996278]]}",dark,FALSE,1,"(1800, 3600)",0.228761799,0.784564131,1424.959347,122.988432
9,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.2096774193548367, 121.43548387096773, 120.08064516129032, 0.17741935483870783], [0.17741935483870783, 120.08064516129032, 122.79032258064515, 1.532258064516127]], 'ys': [[3.141730679702083, 3.141730679702083, 129.48809939478588, 128.53092993482312], [128.53092993482312, 129.48809939478588, 254.39871391992554, 253.44154445996278]]}",dark,FALSE,2,"(3600, 5400)",0.39422543,0.610216546,1445.147833,124.730903
9,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.2096774193548367, 121.43548387096773, 120.08064516129032, 0.17741935483870783], [0.17741935483870783, 120.08064516129032, 122.79032258064515, 1.532258064516127]], 'ys': [[3.141730679702083, 3.141730679702083, 129.48809939478588, 128.53092993482312], [128.53092993482312, 129.48809939478588, 254.39871391992554, 253.44154445996278]]}",dark,FALSE,3,"(5400, 7200)",0.084952804,0.925041644,1040.020039,89.7642688
9,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.2096774193548367, 121.43548387096773, 120.08064516129032, 0.17741935483870783], [0.17741935483870783, 120.08064516129032, 122.79032258064515, 1.532258064516127]], 'ys': [[3.141730679702083, 3.141730679702083, 129.48809939478588, 128.53092993482312], [128.53092993482312, 129.48809939478588, 254.39871391992554, 253.44154445996278]]}",dark,FALSE,4,"(7200, 9000)",0.087222222,0.916111111,1088.733027,93.96869331
10,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,0,"(0, 1800)",0.309272626,0.701277068,1817.545293,155.9405247
10,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,1,"(1800, 3600)",0.160466408,0.839533592,1359.130395,116.6097526
10,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,2,"(3600, 5400)",0.176568573,0.824541921,1213.963975,104.154862
10,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,3,"(5400, 7200)",0,1,856.0677235,73.44832093
10,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[2.1735751295336785, 125.15803108808291, 123.82124352331606, 1.5051813471502589], [1.5051813471502589, 123.82124352331606, 125.82642487046633, 1.5051813471502589]], 'ys': [[0.997330097087368, 1.4788834951456205, 124.75655339805824, 124.75655339805824], [124.75655339805824, 124.75655339805824, 245.14490291262135, 246.10800970873785]]}",dark,FALSE,4,"(7200, 9000)",0.147777778,0.854444444,796.1050017,68.30367978
11,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",light,FALSE,0,"(0, 1800)",0.305385897,0.698500833,1841.320128,160.9475222
11,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",light,FALSE,1,"(1800, 3600)",0.121599112,0.878956135,1331.498412,116.3846346
11,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",light,FALSE,2,"(3600, 5400)",0.249861188,0.750694059,1243.947133,108.7318852
11,10g3_09_10_11_12_2023-10-17 09-37-56.mkv,98,TRUE,0.5,50,1800,"{'xs': [[4.904255319148935, 123.12234042553192, 125.14893617021276, 2.8776595744680837], [2.8776595744680837, 125.14893617021276, 123.12234042553192, 1.5265957446808496]], 'ys': [[4.337383177570094, 5.772897196261682, 128.74859813084112, 128.27009345794391], [128.27009345794391, 128.74859813084112, 252.68130841121496, 252.68130841121496]]}",light,FALSE,3,"(5400, 7200)",0.329261521,0.671293726,1405.398519,122.8441519
