Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),c1,c2,o1,2,ctr,Distance_px,Distance_in
7,5,SEFL_10K6b_EPM5_07_2023-10-04 10-37-54.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,4,"(7200, 9000)",0.895,0.090555556,0,0,0.017222222,2334.651872,222.9825737
8,2,SEFL_10K6B_EPM_08_2023-09-29 15-06-56.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,0,"(0, 1800)",0.006107718,0.835646863,0,0.036091061,0.134925042,1964.005189,189.9892455
8,2,SEFL_10K6B_EPM_08_2023-09-29 15-06-56.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,1,"(1800, 3600)",0.107162687,0.495835647,0.062742921,0.073292615,0.277623542,2396.349722,231.8123588
8,2,SEFL_10K6B_EPM_08_2023-09-29 15-06-56.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,2,"(3600, 5400)",0,0.741254858,0,0.060521932,0.204330927,1775.041509,171.7097281
8,2,SEFL_10K6B_EPM_08_2023-09-29 15-06-56.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,3,"(5400, 7200)",0.204330927,0.639089395,0,0.04386452,0.121599112,2085.07304,201.7008182
8,2,SEFL_10K6B_EPM_08_2023-09-29 15-06-56.mkv,98,TRUE,0.1,50,1050,"{'xs': [[136.84724292101345, 165.46125186289123, 173.09165424739197, 137.32414307004473], [137.32414307004473, 174.52235469448587, 174.99925484351718, 143.0469448584203], [1.4076005961251872, 137.32414307004473, 137.32414307004473, 1.4076005961251872], [173.09165424739197, 316.63859910581226, 318.54619970193744, 174.52235469448587], [174.52235469448587, 137.32414307004473, 137.32414307004473, 173.09165424739197]], 'ys': [[0.05761986301367714, -0.39991438356166537, 142.80830479452055, 142.80830479452055], [173.92063356164383, 173.4630993150685, 328.5672089041096, 329.93981164383564], [146.01104452054793, 142.80830479452055, 173.92063356164383, 174.83570205479452], [142.80830479452055, 142.3507705479452, 172.09049657534246, 173.4630993150685], [173.4630993150685, 173.92063356164383, 142.80830479452055, 142.80830479452055]]}",c2,FALSE,4,"(7200, 9000)",0.293725708,0.476401999,0.028872848,0.044419767,0.184342032,1972.933437,190.852925
8,5,SEFL_10K6b_EPM5_08_2023-10-04 10-46-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,0,"(0, 1800)",0.121599112,0.853970017,0,0,0.025541366,3119.714867,297.9639314
8,5,SEFL_10K6b_EPM5_08_2023-10-04 10-46-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,1,"(1800, 3600)",0.032759578,0.790116602,0.037201555,0.061077179,0.088284287,1927.411737,184.087073
8,5,SEFL_10K6b_EPM5_08_2023-10-04 10-46-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,2,"(3600, 5400)",0,1,0,0,0,2334.038148,222.9239569
8,5,SEFL_10K6b_EPM5_08_2023-10-04 10-46-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,3,"(5400, 7200)",0.666296502,0.234869517,0,0,0.105496946,1783.890965,170.3794057
8,5,SEFL_10K6b_EPM5_08_2023-10-04 10-46-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.15678627145087, 162.8697347893916, 168.63572542901719, 134.52028081123245], [133.55928237129487, 165.27223088923557, 168.63572542901719, 136.44227769110765], [1.9024960998439955, 134.52028081123245, 133.55928237129487, 2.863494539781593], [305.57800312012483, 168.63572542901719, 165.27223088923557, 305.57800312012483], [134.52028081123245, 168.63572542901719, 165.27223088923557, 133.55928237129487]], 'ys': [[2.3660326086956647, 1.9051630434782736, 144.3138586956522, 144.77472826086958], [173.34864130434784, 173.34864130434784, 316.6790760869565, 317.1399456521739], [147.07907608695652, 144.77472826086958, 173.34864130434784, 176.57472826086956], [141.08777173913043, 144.3138586956522, 173.34864130434784, 173.34864130434784], [144.77472826086958, 144.3138586956522, 173.34864130434784, 173.34864130434784]]}",c2,FALSE,4,"(7200, 9000)",0,0.595555556,0,0,0.405555556,1407.353205,134.4162886
9,1,SEFL_10K6b_EPM1_09_2023-09-27 14-34-12.mkv,98,TRUE,0.2,25,1050,"{'xs': [[88.29404466501241, 116.8349875930521, 117.89205955334988, 91.4652605459057], [90.40818858560795, 116.30645161290323, 115.24937965260546, 91.4652605459057], [1.0856079404466508, 91.4652605459057, 90.40818858560795, 1.0856079404466508], [117.89205955334988, 210.38585607940448, 210.91439205955336, 116.30645161290323], [116.30645161290323, 90.40818858560795, 91.4652605459057, 117.89205955334988]], 'ys': [[1.0983266590389087, 1.0983266590389087, 102.39809782608697, 101.90153032036613], [121.76423054919908, 121.76423054919908, 215.61548913043478, 216.11205663615561], [103.3912328375286, 101.90153032036613, 121.76423054919908, 122.26079805491992], [102.39809782608697, 98.9221252860412, 120.27452803203661, 121.76423054919908], [121.76423054919908, 121.76423054919908, 101.90153032036613, 102.39809782608697]]}",c2_ctr,FALSE,0,"(0, 1800)",0.587451416,0.004997224,0,0.035535813,0.382009994,802.6984014,112.231834
9,1,SEFL_10K6b_EPM1_09_2023-09-27 14-34-12.mkv,98,TRUE,0.2,25,1050,"{'xs': [[88.29404466501241, 116.8349875930521, 117.89205955334988, 91.4652605459057], [90.40818858560795, 116.30645161290323, 115.24937965260546, 91.4652605459057], [1.0856079404466508, 91.4652605459057, 90.40818858560795, 1.0856079404466508], [117.89205955334988, 210.38585607940448, 210.91439205955336, 116.30645161290323], [116.30645161290323, 90.40818858560795, 91.4652605459057, 117.89205955334988]], 'ys': [[1.0983266590389087, 1.0983266590389087, 102.39809782608697, 101.90153032036613], [121.76423054919908, 121.76423054919908, 215.61548913043478, 216.11205663615561], [103.3912328375286, 101.90153032036613, 121.76423054919908, 122.26079805491992], [102.39809782608697, 98.9221252860412, 120.27452803203661, 121.76423054919908], [121.76423054919908, 121.76423054919908, 101.90153032036613, 102.39809782608697]]}",c2_ctr,FALSE,1,"(1800, 3600)",0.307606885,0.1238201,0.285397002,0.173792338,0.089394781,1112.372092,155.5298476
9,1,SEFL_10K6b_EPM1_09_2023-09-27 14-34-12.mkv,98,TRUE,0.2,25,1050,"{'xs': [[88.29404466501241, 116.8349875930521, 117.89205955334988, 91.4652605459057], [90.40818858560795, 116.30645161290323, 115.24937965260546, 91.4652605459057], [1.0856079404466508, 91.4652605459057, 90.40818858560795, 1.0856079404466508], [117.89205955334988, 210.38585607940448, 210.91439205955336, 116.30645161290323], [116.30645161290323, 90.40818858560795, 91.4652605459057, 117.89205955334988]], 'ys': [[1.0983266590389087, 1.0983266590389087, 102.39809782608697, 101.90153032036613], [121.76423054919908, 121.76423054919908, 215.61548913043478, 216.11205663615561], [103.3912328375286, 101.90153032036613, 121.76423054919908, 122.26079805491992], [102.39809782608697, 98.9221252860412, 120.27452803203661, 121.76423054919908], [121.76423054919908, 121.76423054919908, 101.90153032036613, 102.39809782608697]]}",ctr,TRUE,2,"(3600, 5400)",0.341476957,0.301499167,0.064408662,0.093836757,0.222654081,1188.445726,166.166325
9,1,SEFL_10K6b_EPM1_09_2023-09-27 14-34-12.mkv,98,TRUE,0.2,25,1050,"{'xs': [[88.29404466501241, 116.8349875930521, 117.89205955334988, 91.4652605459057], [90.40818858560795, 116.30645161290323, 115.24937965260546, 91.4652605459057], [1.0856079404466508, 91.4652605459057, 90.40818858560795, 1.0856079404466508], [117.89205955334988, 210.38585607940448, 210.91439205955336, 116.30645161290323], [116.30645161290323, 90.40818858560795, 91.4652605459057, 117.89205955334988]], 'ys': [[1.0983266590389087, 1.0983266590389087, 102.39809782608697, 101.90153032036613], [121.76423054919908, 121.76423054919908, 215.61548913043478, 216.11205663615561], [103.3912328375286, 101.90153032036613, 121.76423054919908, 122.26079805491992], [102.39809782608697, 98.9221252860412, 120.27452803203661, 121.76423054919908], [121.76423054919908, 121.76423054919908, 101.90153032036613, 102.39809782608697]]}",ctr,FALSE,3,"(5400, 7200)",0.098278734,0.20766241,0.242087729,0.199333703,0.225985564,1043.038454,145.835744
9,1,SEFL_10K6b_EPM1_09_2023-09-27 14-34-12.mkv,98,TRUE,0.2,25,1050,"{'xs': [[88.29404466501241, 116.8349875930521, 117.89205955334988, 91.4652605459057], [90.40818858560795, 116.30645161290323, 115.24937965260546, 91.4652605459057], [1.0856079404466508, 91.4652605459057, 90.40818858560795, 1.0856079404466508], [117.89205955334988, 210.38585607940448, 210.91439205955336, 116.30645161290323], [116.30645161290323, 90.40818858560795, 91.4652605459057, 117.89205955334988]], 'ys': [[1.0983266590389087, 1.0983266590389087, 102.39809782608697, 101.90153032036613], [121.76423054919908, 121.76423054919908, 215.61548913043478, 216.11205663615561], [103.3912328375286, 101.90153032036613, 121.76423054919908, 122.26079805491992], [102.39809782608697, 98.9221252860412, 120.27452803203661, 121.76423054919908], [121.76423054919908, 121.76423054919908, 101.90153032036613, 102.39809782608697]]}",ctr,FALSE,4,"(7200, 9000)",0.892837313,0.026096613,0,0,0.083287063,869.227903,121.5338682
9,4,SEFL_10K6b_EPM4_09_2023-10-02 13-05-49.mkv,98,TRUE,0.1,50,1050,"{'xs': [[135.91307578008914, 170.73179791976227, 176.93239227340268, 140.68276374442794], [138.29791976225854, 176.4554234769688, 175.02451708766716, 142.11367013372956], [2.361812778603268, 140.68276374442794, 138.29791976225854, 1.8848439821693899], [176.93239227340268, 318.1151560178306, 319.54606240713224, 176.4554234769688], [176.4554234769688, 138.29791976225854, 140.68276374442794, 176.93239227340268]], 'ys': [[3.047340425531928, 2.587765957446822, 146.8941489361702, 147.81329787234043], [176.76648936170213, 176.30691489361703, 322.45159574468084, 322.45159574468084], [151.03031914893617, 147.81329787234043, 176.76648936170213, 179.98351063829787], [146.8941489361702, 142.75797872340425, 174.9281914893617, 176.30691489361703], [176.30691489361703, 176.76648936170213, 147.81329787234043, 146.8941489361702]]}",c1,FALSE,0,"(0, 1800)",0.202665186,0.225430316,0.109383676,0.057745697,0.414214325,2217.61212,213.470783
9,4,SEFL_10K6b_EPM4_09_2023-10-02 13-05-49.mkv,98,TRUE,0.1,50,1050,"{'xs': [[135.91307578008914, 170.73179791976227, 176.93239227340268, 140.68276374442794], [138.29791976225854, 176.4554234769688, 175.02451708766716, 142.11367013372956], [2.361812778603268, 140.68276374442794, 138.29791976225854, 1.8848439821693899], [176.93239227340268, 318.1151560178306, 319.54606240713224, 176.4554234769688], [176.4554234769688, 138.29791976225854, 140.68276374442794, 176.93239227340268]], 'ys': [[3.047340425531928, 2.587765957446822, 146.8941489361702, 147.81329787234043], [176.76648936170213, 176.30691489361703, 322.45159574468084, 322.45159574468084], [151.03031914893617, 147.81329787234043, 176.76648936170213, 179.98351063829787], [146.8941489361702, 142.75797872340425, 174.9281914893617, 176.30691489361703], [176.30691489361703, 176.76648936170213, 147.81329787234043, 146.8941489361702]]}",c1,FALSE,1,"(1800, 3600)",1,0,0,0,0,3057.606777,294.3299718
9,4,SEFL_10K6b_EPM4_09_2023-10-02 13-05-49.mkv,98,TRUE,0.1,50,1050,"{'xs': [[135.91307578008914, 170.73179791976227, 176.93239227340268, 140.68276374442794], [138.29791976225854, 176.4554234769688, 175.02451708766716, 142.11367013372956], [2.361812778603268, 140.68276374442794, 138.29791976225854, 1.8848439821693899], [176.93239227340268, 318.1151560178306, 319.54606240713224, 176.4554234769688], [176.4554234769688, 138.29791976225854, 140.68276374442794, 176.93239227340268]], 'ys': [[3.047340425531928, 2.587765957446822, 146.8941489361702, 147.81329787234043], [176.76648936170213, 176.30691489361703, 322.45159574468084, 322.45159574468084], [151.03031914893617, 147.81329787234043, 176.76648936170213, 179.98351063829787], [146.8941489361702, 142.75797872340425, 174.9281914893617, 176.30691489361703], [176.30691489361703, 176.76648936170213, 147.81329787234043, 146.8941489361702]]}",c1,FALSE,2,"(3600, 5400)",0.076624098,0.484730705,0,0,0.449194892,2480.566532,238.7831827
9,4,SEFL_10K6b_EPM4_09_2023-10-02 13-05-49.mkv,98,TRUE,0.1,50,1050,"{'xs': [[135.91307578008914, 170.73179791976227, 176.93239227340268, 140.68276374442794], [138.29791976225854, 176.4554234769688, 175.02451708766716, 142.11367013372956], [2.361812778603268, 140.68276374442794, 138.29791976225854, 1.8848439821693899], [176.93239227340268, 318.1151560178306, 319.54606240713224, 176.4554234769688], [176.4554234769688, 138.29791976225854, 140.68276374442794, 176.93239227340268]], 'ys': [[3.047340425531928, 2.587765957446822, 146.8941489361702, 147.81329787234043], [176.76648936170213, 176.30691489361703, 322.45159574468084, 322.45159574468084], [151.03031914893617, 147.81329787234043, 176.76648936170213, 179.98351063829787], [146.8941489361702, 142.75797872340425, 174.9281914893617, 176.30691489361703], [176.30691489361703, 176.76648936170213, 147.81329787234043, 146.8941489361702]]}",c1,FALSE,3,"(5400, 7200)",0.144919489,0.46474181,0.166018878,0.011660189,0.223764575,2805.185237,270.0314829
9,4,SEFL_10K6b_EPM4_09_2023-10-02 13-05-49.mkv,98,TRUE,0.1,50,1050,"{'xs': [[135.91307578008914, 170.73179791976227, 176.93239227340268, 140.68276374442794], [138.29791976225854, 176.4554234769688, 175.02451708766716, 142.11367013372956], [2.361812778603268, 140.68276374442794, 138.29791976225854, 1.8848439821693899], [176.93239227340268, 318.1151560178306, 319.54606240713224, 176.4554234769688], [176.4554234769688, 138.29791976225854, 140.68276374442794, 176.93239227340268]], 'ys': [[3.047340425531928, 2.587765957446822, 146.8941489361702, 147.81329787234043], [176.76648936170213, 176.30691489361703, 322.45159574468084, 322.45159574468084], [151.03031914893617, 147.81329787234043, 176.76648936170213, 179.98351063829787], [146.8941489361702, 142.75797872340425, 174.9281914893617, 176.30691489361703], [176.30691489361703, 176.76648936170213, 147.81329787234043, 146.8941489361702]]}",c1_ctr,TRUE,4,"(7200, 9000)",0.279428571,0.577142857,0,0.021142857,0.124571429,3229.830627,310.9085069
10,1,SEFL_10K6b_EPM1_10_2023-09-27 14-43-19.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.00308641975306, 167.47839506172838, 172.7577160493827, 132.92283950617283], [132.4429012345679, 169.87808641975306, 168.9182098765432, 134.84259259259258], [1.4197530864197534, 132.92283950617283, 132.4429012345679, 0.9398148148148151], [172.7577160493827, 308.1003086419753, 309.5401234567901, 169.87808641975306, 170.83796296296293], [170.83796296296293, 172.7577160493827, 132.92283950617283, 132.4429012345679, 169.87808641975306]], 'ys': [[1.5057904411764655, 1.0440257352941127, 140.95873161764706, 142.3440257352941], [170.51167279411766, 170.9734375, 313.1969669117647, 312.2734375], [144.65284926470588, 142.3440257352941, 170.51167279411766, 173.74402573529412], [140.95873161764706, 140.95873161764706, 169.58814338235294, 170.9734375, 156.1969669117647], [156.1969669117647, 140.95873161764706, 142.3440257352941, 170.51167279411766, 170.9734375]]}",c2,FALSE,0,"(0, 1800)",0.104941699,0.133814547,0.290949473,0.300388673,0.179900056,2026.822145,196.6178064
10,1,SEFL_10K6b_EPM1_10_2023-09-27 14-43-19.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.00308641975306, 167.47839506172838, 172.7577160493827, 132.92283950617283], [132.4429012345679, 169.87808641975306, 168.9182098765432, 134.84259259259258], [1.4197530864197534, 132.92283950617283, 132.4429012345679, 0.9398148148148151], [172.7577160493827, 308.1003086419753, 309.5401234567901, 169.87808641975306, 170.83796296296293], [170.83796296296293, 172.7577160493827, 132.92283950617283, 132.4429012345679, 169.87808641975306]], 'ys': [[1.5057904411764655, 1.0440257352941127, 140.95873161764706, 142.3440257352941], [170.51167279411766, 170.9734375, 313.1969669117647, 312.2734375], [144.65284926470588, 142.3440257352941, 170.51167279411766, 173.74402573529412], [140.95873161764706, 140.95873161764706, 169.58814338235294, 170.9734375, 156.1969669117647], [156.1969669117647, 140.95873161764706, 142.3440257352941, 170.51167279411766, 170.9734375]]}",c2,FALSE,1,"(1800, 3600)",0.233759023,0.289838978,0.163242643,0.112159911,0.233759023,2117.292911,205.3941875
10,1,SEFL_10K6b_EPM1_10_2023-09-27 14-43-19.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.00308641975306, 167.47839506172838, 172.7577160493827, 132.92283950617283], [132.4429012345679, 169.87808641975306, 168.9182098765432, 134.84259259259258], [1.4197530864197534, 132.92283950617283, 132.4429012345679, 0.9398148148148151], [172.7577160493827, 308.1003086419753, 309.5401234567901, 169.87808641975306, 170.83796296296293], [170.83796296296293, 172.7577160493827, 132.92283950617283, 132.4429012345679, 169.87808641975306]], 'ys': [[1.5057904411764655, 1.0440257352941127, 140.95873161764706, 142.3440257352941], [170.51167279411766, 170.9734375, 313.1969669117647, 312.2734375], [144.65284926470588, 142.3440257352941, 170.51167279411766, 173.74402573529412], [140.95873161764706, 140.95873161764706, 169.58814338235294, 170.9734375, 156.1969669117647], [156.1969669117647, 140.95873161764706, 142.3440257352941, 170.51167279411766, 170.9734375]]}",c2,FALSE,2,"(3600, 5400)",0.129927818,0.247084953,0.197112715,0.177679067,0.261521377,1767.656645,171.4766995
10,1,SEFL_10K6b_EPM1_10_2023-09-27 14-43-19.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.00308641975306, 167.47839506172838, 172.7577160493827, 132.92283950617283], [132.4429012345679, 169.87808641975306, 168.9182098765432, 134.84259259259258], [1.4197530864197534, 132.92283950617283, 132.4429012345679, 0.9398148148148151], [172.7577160493827, 308.1003086419753, 309.5401234567901, 169.87808641975306, 170.83796296296293], [170.83796296296293, 172.7577160493827, 132.92283950617283, 132.4429012345679, 169.87808641975306]], 'ys': [[1.5057904411764655, 1.0440257352941127, 140.95873161764706, 142.3440257352941], [170.51167279411766, 170.9734375, 313.1969669117647, 312.2734375], [144.65284926470588, 142.3440257352941, 170.51167279411766, 173.74402573529412], [140.95873161764706, 140.95873161764706, 169.58814338235294, 170.9734375, 156.1969669117647], [156.1969669117647, 140.95873161764706, 142.3440257352941, 170.51167279411766, 170.9734375]]}",c2,FALSE,3,"(5400, 7200)",0.499167129,0.391449195,0,0.015546918,0.067184897,1725.680027,167.404635
10,1,SEFL_10K6b_EPM1_10_2023-09-27 14-43-19.mkv,98,TRUE,0.1,50,1050,"{'xs': [[131.00308641975306, 167.47839506172838, 172.7577160493827, 132.92283950617283], [132.4429012345679, 169.87808641975306, 168.9182098765432, 134.84259259259258], [1.4197530864197534, 132.92283950617283, 132.4429012345679, 0.9398148148148151], [172.7577160493827, 308.1003086419753, 309.5401234567901, 169.87808641975306, 170.83796296296293], [170.83796296296293, 172.7577160493827, 132.92283950617283, 132.4429012345679, 169.87808641975306]], 'ys': [[1.5057904411764655, 1.0440257352941127, 140.95873161764706, 142.3440257352941], [170.51167279411766, 170.9734375, 313.1969669117647, 312.2734375], [144.65284926470588, 142.3440257352941, 170.51167279411766, 173.74402573529412], [140.95873161764706, 140.95873161764706, 169.58814338235294, 170.9734375, 156.1969669117647], [156.1969669117647, 140.95873161764706, 142.3440257352941, 170.51167279411766, 170.9734375]]}",c2_ctr,TRUE,4,"(7200, 9000)",0.028317601,0.421987785,0.067740144,0.252082177,0.235424764,1291.848233,125.3195138
10,4,SEFL_10K6b_EPM4_10_2023-10-02 13-13-37.mkv,98,TRUE,0.1,50,1050,"{'xs': [[135.91307578008914, 170.73179791976227, 176.93239227340268, 140.68276374442794], [138.29791976225854, 176.4554234769688, 175.02451708766716, 142.11367013372956], [2.361812778603268, 140.68276374442794, 138.29791976225854, 1.8848439821693899], [176.93239227340268, 318.1151560178306, 319.54606240713224, 176.4554234769688], [176.4554234769688, 138.29791976225854, 140.68276374442794, 176.93239227340268]], 'ys': [[3.047340425531928, 2.587765957446822, 146.8941489361702, 147.81329787234043], [176.76648936170213, 176.30691489361703, 322.45159574468084, 322.45159574468084], [151.03031914893617, 147.81329787234043, 176.76648936170213, 179.98351063829787], [146.8941489361702, 142.75797872340425, 174.9281914893617, 176.30691489361703], [176.30691489361703, 176.76648936170213, 147.81329787234043, 146.8941489361702]]}",c1,FALSE,0,"(0, 1800)",0.390893948,0.24375347,0.158245419,0.017767907,0.196557468,3074.071795,295.91492
