Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
5,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[0.01212849650349874, 105.2009396853147, 103.67646416083916, 1.5366040209790233], [1.5366040209790233, 103.67646416083916, 105.2009396853147, 0.7743662587412611]], 'ys': [[4.124284897025179, 4.124284897025179, 109.89316361556064, 109.39659610983982], [109.39659610983982, 109.89316361556064, 215.1654748283753, 215.6620423340961]]}",light,FALSE,2,"(3600, 5400)",0.313159356,0.690172127,1227.028082,122.0240494
5,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[0.01212849650349874, 105.2009396853147, 103.67646416083916, 1.5366040209790233], [1.5366040209790233, 103.67646416083916, 105.2009396853147, 0.7743662587412611]], 'ys': [[4.124284897025179, 4.124284897025179, 109.89316361556064, 109.39659610983982], [109.39659610983982, 109.89316361556064, 215.1654748283753, 215.6620423340961]]}",light,FALSE,3,"(5400, 7200)",0,1,713.1755165,70.92304222
5,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[0.01212849650349874, 105.2009396853147, 103.67646416083916, 1.5366040209790233], [1.5366040209790233, 103.67646416083916, 105.2009396853147, 0.7743662587412611]], 'ys': [[4.124284897025179, 4.124284897025179, 109.89316361556064, 109.39659610983982], [109.39659610983982, 109.89316361556064, 215.1654748283753, 215.6620423340961]]}",light,FALSE,4,"(7200, 9000)",0.101610217,0.901721266,641.9447952,63.839373
6,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,0,"(0, 1800)",0,1,402.0839754,40.52295699
6,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,1,"(1800, 3600)",0,1,364.2227572,36.70721548
6,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,2,"(3600, 5400)",0.473625763,0.532481954,1296.915297,130.7061361
6,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,3,"(5400, 7200)",0,1,533.4996984,53.7673388
6,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,4,"(7200, 9000)",0.58856191,0.413659078,1092.453135,110.0999644
7,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 103.68543198529413, 2.361902573529413], [2.361902573529413, 103.68543198529413, 102.90602022058825, 1.5824908088235305]], 'ys': [[2.1380148741418834, 3.131149885583531, 108.40346109839817, 107.41032608695653], [107.41032608695653, 108.40346109839817, 215.6620423340961, 214.17233981693363]]}",dark,FALSE,0,"(0, 1800)",0.280955025,0.720710716,892.6800152,89.81587837
7,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 103.68543198529413, 2.361902573529413], [2.361902573529413, 103.68543198529413, 102.90602022058825, 1.5824908088235305]], 'ys': [[2.1380148741418834, 3.131149885583531, 108.40346109839817, 107.41032608695653], [107.41032608695653, 108.40346109839817, 215.6620423340961, 214.17233981693363]]}",dark,FALSE,1,"(1800, 3600)",0.367018323,0.64186563,762.27713,76.69555589
7,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 103.68543198529413, 2.361902573529413], [2.361902573529413, 103.68543198529413, 102.90602022058825, 1.5824908088235305]], 'ys': [[2.1380148741418834, 3.131149885583531, 108.40346109839817, 107.41032608695653], [107.41032608695653, 108.40346109839817, 215.6620423340961, 214.17233981693363]]}",dark,FALSE,2,"(3600, 5400)",0.004997224,1,383.3565007,38.57093276
7,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 103.68543198529413, 2.361902573529413], [2.361902573529413, 103.68543198529413, 102.90602022058825, 1.5824908088235305]], 'ys': [[2.1380148741418834, 3.131149885583531, 108.40346109839817, 107.41032608695653], [107.41032608695653, 108.40346109839817, 215.6620423340961, 214.17233981693363]]}",dark,FALSE,3,"(5400, 7200)",0.256524153,0.743475847,738.0613746,74.25911808
7,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 103.68543198529413, 2.361902573529413], [2.361902573529413, 103.68543198529413, 102.90602022058825, 1.5824908088235305]], 'ys': [[2.1380148741418834, 3.131149885583531, 108.40346109839817, 107.41032608695653], [107.41032608695653, 108.40346109839817, 215.6620423340961, 214.17233981693363]]}",dark,FALSE,4,"(7200, 9000)",0.237645752,0.772903942,637.644053,64.15575541
9,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.8977581521739144, 103.9194972826087, 103.14413496376812, 3.8977581521739144], [3.8977581521739144, 103.14413496376812, 103.9194972826087, 0.7963088768115955]], 'ys': [[1.1448275862068904, 2.6344827586206834, 109.8896551724138, 108.39999999999999], [108.39999999999999, 109.8896551724138, 214.66206896551725, 213.6689655172414]]}",light,FALSE,0,"(0, 1800)",0.31038312,0.696835092,1454.243643,146.3491077
9,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.8977581521739144, 103.9194972826087, 103.14413496376812, 3.8977581521739144], [3.8977581521739144, 103.14413496376812, 103.9194972826087, 0.7963088768115955]], 'ys': [[1.1448275862068904, 2.6344827586206834, 109.8896551724138, 108.39999999999999], [108.39999999999999, 109.8896551724138, 214.66206896551725, 213.6689655172414]]}",light,FALSE,1,"(1800, 3600)",0.155469184,0.852304275,1351.096064,135.968759
9,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.8977581521739144, 103.9194972826087, 103.14413496376812, 3.8977581521739144], [3.8977581521739144, 103.14413496376812, 103.9194972826087, 0.7963088768115955]], 'ys': [[1.1448275862068904, 2.6344827586206834, 109.8896551724138, 108.39999999999999], [108.39999999999999, 109.8896551724138, 214.66206896551725, 213.6689655172414]]}",light,FALSE,2,"(3600, 5400)",0.168795114,0.83231538,1092.775349,109.9724232
9,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.8977581521739144, 103.9194972826087, 103.14413496376812, 3.8977581521739144], [3.8977581521739144, 103.14413496376812, 103.9194972826087, 0.7963088768115955]], 'ys': [[1.1448275862068904, 2.6344827586206834, 109.8896551724138, 108.39999999999999], [108.39999999999999, 109.8896551724138, 214.66206896551725, 213.6689655172414]]}",light,FALSE,3,"(5400, 7200)",0.299833426,0.705163798,1143.235836,115.0505593
9,SEFL10K6_LD_5_6_7_9_2023-05-17 12-05-29.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.8977581521739144, 103.9194972826087, 103.14413496376812, 3.8977581521739144], [3.8977581521739144, 103.14413496376812, 103.9194972826087, 0.7963088768115955]], 'ys': [[1.1448275862068904, 2.6344827586206834, 109.8896551724138, 108.39999999999999], [108.39999999999999, 109.8896551724138, 214.66206896551725, 213.6689655172414]]}",light,FALSE,4,"(7200, 9000)",0.077179345,0.941699056,788.9500589,79.39669374
10,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[0.01212849650349874, 105.2009396853147, 103.67646416083916, 1.5366040209790233], [1.5366040209790233, 103.67646416083916, 105.2009396853147, 0.7743662587412611]], 'ys': [[4.124284897025179, 4.124284897025179, 109.89316361556064, 109.39659610983982], [109.39659610983982, 109.89316361556064, 215.1654748283753, 215.6620423340961]]}",dark,FALSE,0,"(0, 1800)",0.04386452,0.958911716,483.819978,48.11436167
10,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[0.01212849650349874, 105.2009396853147, 103.67646416083916, 1.5366040209790233], [1.5366040209790233, 103.67646416083916, 105.2009396853147, 0.7743662587412611]], 'ys': [[4.124284897025179, 4.124284897025179, 109.89316361556064, 109.39659610983982], [109.39659610983982, 109.89316361556064, 215.1654748283753, 215.6620423340961]]}",dark,FALSE,1,"(1800, 3600)",0,1,591.1721097,58.79019054
10,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[0.01212849650349874, 105.2009396853147, 103.67646416083916, 1.5366040209790233], [1.5366040209790233, 103.67646416083916, 105.2009396853147, 0.7743662587412611]], 'ys': [[4.124284897025179, 4.124284897025179, 109.89316361556064, 109.39659610983982], [109.39659610983982, 109.89316361556064, 215.1654748283753, 215.6620423340961]]}",dark,FALSE,2,"(3600, 5400)",0,1,589.3939778,58.61336096
10,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[0.01212849650349874, 105.2009396853147, 103.67646416083916, 1.5366040209790233], [1.5366040209790233, 103.67646416083916, 105.2009396853147, 0.7743662587412611]], 'ys': [[4.124284897025179, 4.124284897025179, 109.89316361556064, 109.39659610983982], [109.39659610983982, 109.89316361556064, 215.1654748283753, 215.6620423340961]]}",dark,FALSE,3,"(5400, 7200)",0.037756802,0.963353692,553.6630881,55.06003735
10,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[0.01212849650349874, 105.2009396853147, 103.67646416083916, 1.5366040209790233], [1.5366040209790233, 103.67646416083916, 105.2009396853147, 0.7743662587412611]], 'ys': [[4.124284897025179, 4.124284897025179, 109.89316361556064, 109.39659610983982], [109.39659610983982, 109.89316361556064, 215.1654748283753, 215.6620423340961]]}",dark,FALSE,4,"(7200, 9000)",0.048861743,0.952248751,496.9508256,49.42018279
11,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,0,"(0, 1800)",0.027762354,0.984453082,1191.972009,120.1297078
11,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,1,"(1800, 3600)",0.094392004,0.905607996,837.2382239,84.37881292
11,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,2,"(3600, 5400)",0.153248195,0.847862299,1020.843609,102.8829901
11,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,3,"(5400, 7200)",0.367018323,0.632981677,1051.555996,105.9782559
11,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 102.90602022058825, 1.5824908088235305], [1.5824908088235305, 102.90602022058825, 103.68543198529413, 1.5824908088235305]], 'ys': [[1.1485465116279088, 1.6462209302325599, 106.65552325581395, 107.65087209302325], [107.65087209302325, 106.65552325581395, 212.1625, 211.66482558139535]]}",dark,FALSE,4,"(7200, 9000)",0.18101055,0.820655192,715.1128008,72.07072911
12,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 103.68543198529413, 2.361902573529413], [2.361902573529413, 103.68543198529413, 102.90602022058825, 1.5824908088235305]], 'ys': [[2.1380148741418834, 3.131149885583531, 108.40346109839817, 107.41032608695653], [107.41032608695653, 108.40346109839817, 215.6620423340961, 214.17233981693363]]}",dark,FALSE,0,"(0, 1800)",0.267629095,0.734591893,1228.634092,123.6174758
12,SEFL10K6_LD_10_11_12_13_2023-05-17 12-19-35.mkv,98,TRUE,0.5,50,1800,"{'xs': [[3.1413143382352953, 102.90602022058825, 103.68543198529413, 2.361902573529413], [2.361902573529413, 103.68543198529413, 102.90602022058825, 1.5824908088235305]], 'ys': [[2.1380148741418834, 3.131149885583531, 108.40346109839817, 107.41032608695653], [107.41032608695653, 108.40346109839817, 215.6620423340961, 214.17233981693363]]}",dark,FALSE,1,"(1800, 3600)",0.091615769,0.910605219,915.7400033,92.13603011
