Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),closed1,closed2,open1,open2,ctr,Distance_px,Distance_in
16,2,SEFL10K6_EPM2_16_2023-05-25 15-25-09.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",ctr,FALSE,3,"(5400, 7200)",0.341476957,0.647418101,0,0,0.012215436,840.136089,78.96663584
16,2,SEFL10K6_EPM2_16_2023-05-25 15-25-09.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",ctr,FALSE,4,"(7200, 9000)",0.349969934,0.418520746,0,0.09921828,0.135297655,702.9252747,66.06982477
17,1,SEFL10K6_EPM1_17_2023-05-23 14-42-52.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",open2,FALSE,0,"(0, 1800)",0.305385897,0.391449195,0.031093837,0.086618545,0.192670738,1674.522233,154.2299495
17,1,SEFL10K6_EPM1_17_2023-05-23 14-42-52.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",open2,FALSE,1,"(1800, 3600)",0.671848973,0.218767351,0,0.023320378,0.108828429,1252.996706,115.4058243
17,1,SEFL10K6_EPM1_17_2023-05-23 14-42-52.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",open2,FALSE,2,"(3600, 5400)",0.28761799,0.534702943,0.05719045,0,0.134925042,1374.249275,126.5736532
17,1,SEFL10K6_EPM1_17_2023-05-23 14-42-52.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",open2,FALSE,3,"(5400, 7200)",0.234869517,0.443087174,0.109938923,0.09328151,0.171571349,1111.708967,102.3926792
17,1,SEFL10K6_EPM1_17_2023-05-23 14-42-52.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",open2,FALSE,4,"(7200, 9000)",0.702325581,0.221511628,0,0,0.079651163,700.1791706,64.48919937
17,2,SEFL10K6_EPM2_17_2023-05-25 15-31-42.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,0,"(0, 1800)",0,1,0,0,0,559.7961612,52.61673696
17,2,SEFL10K6_EPM2_17_2023-05-25 15-31-42.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,1,"(1800, 3600)",0,1,0,0,0,969.3444294,91.111273
17,2,SEFL10K6_EPM2_17_2023-05-25 15-31-42.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,2,"(3600, 5400)",0,1,0,0,0,726.932238,68.3263034
17,2,SEFL10K6_EPM2_17_2023-05-25 15-31-42.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,3,"(5400, 7200)",0,0.871737923,0.111049417,0,0.027762354,1098.407065,103.242215
17,2,SEFL10K6_EPM2_17_2023-05-25 15-31-42.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,4,"(7200, 9000)",0.412860577,0.434495192,0,0,0.154447115,1295.974923,121.8121459
18,1,SEFL10K6_EPM1_18_2023-05-23 14-52-48.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",closed2,FALSE,0,"(0, 1800)",0.143808995,0.538589672,0.060521932,0.11049417,0.165463631,1403.317799,129.2509762
18,1,SEFL10K6_EPM1_18_2023-05-23 14-52-48.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",closed2,FALSE,1,"(1800, 3600)",0.440310938,0.011104942,0.113825652,0.041088284,0.41532482,1256.117596,115.6932703
18,1,SEFL10K6_EPM1_18_2023-05-23 14-52-48.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",closed2,FALSE,2,"(3600, 5400)",0.01332593,0.494169906,0.087173792,0.310938368,0.11049417,1124.102717,103.5341914
18,1,SEFL10K6_EPM1_18_2023-05-23 14-52-48.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",closed2,FALSE,3,"(5400, 7200)",0.2570794,0.45530261,0.045530261,0.022209883,0.244863964,1033.684008,95.2062799
18,1,SEFL10K6_EPM1_18_2023-05-23 14-52-48.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",closed2,FALSE,4,"(7200, 9000)",0.746995192,0.192307692,0,0,0.063100962,619.9820463,57.10273523
18,2,SEFL10K6_EPM2_18_2023-05-25 15-38-25.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,0,"(0, 1800)",0,1,0,0,0,986.7846524,92.75052615
18,2,SEFL10K6_EPM2_18_2023-05-25 15-38-25.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,1,"(1800, 3600)",0,1,0,0,0,641.0017855,60.24947057
18,2,SEFL10K6_EPM2_18_2023-05-25 15-38-25.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,2,"(3600, 5400)",0.228206552,0.732370905,0,0,0.042198778,1038.343683,97.59669721
18,2,SEFL10K6_EPM2_18_2023-05-25 15-38-25.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,3,"(5400, 7200)",0,1,0,0,0,713.37057,67.05160599
18,2,SEFL10K6_EPM2_18_2023-05-25 15-38-25.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2,FALSE,4,"(7200, 9000)",0,1,0,0,0,784.7753867,73.76313551
19,1,SEFL10K6_EPM1_19_2023-05-23 15-02-38.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",ctr,FALSE,0,"(0, 1800)",0.286507496,0.397001666,0.051082732,0.027762354,0.245974459,1595.177981,146.9220382
19,1,SEFL10K6_EPM1_19_2023-05-23 15-02-38.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",ctr,FALSE,1,"(1800, 3600)",0.327040533,0.462520822,0.009994448,0.028872848,0.183231538,1131.88423,104.2508987
19,1,SEFL10K6_EPM1_19_2023-05-23 15-02-38.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",ctr,FALSE,2,"(3600, 5400)",0,0.57134925,0,0.109938923,0.323709051,1032.201725,95.06975589
19,1,SEFL10K6_EPM1_19_2023-05-23 15-02-38.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",ctr,FALSE,3,"(5400, 7200)",0.175458079,0.5047196,0.215435869,0,0.112159911,1016.440705,93.61810524
19,1,SEFL10K6_EPM1_19_2023-05-23 15-02-38.mkv,98,TRUE,0.5,40,1050,"{'xs': [[145.3760838150289, 178.46278901734104, 182.20845375722544, 149.1217485549133], [147.87319364161849, 180.33562138728323, 182.83273121387282, 150.3703034682081], [4.289378612716765, 149.1217485549133, 147.87319364161849, 3.6651011560693654], [182.20845375722544, 320.798049132948, 320.798049132948, 180.33562138728323], [180.33562138728323, 147.87319364161849, 149.1217485549133, 182.20845375722544]], 'ys': [[0.6553899082569026, 1.2517201834862604, 150.3342889908257, 151.5269495412844], [177.1691513761468, 177.76548165137618, 323.8663990825688, 323.27006880733944], [151.5269495412844, 151.5269495412844, 177.1691513761468, 178.95814220183487], [150.3342889908257, 146.75630733944956, 176.57282110091745, 177.76548165137618], [177.76548165137618, 177.1691513761468, 151.5269495412844, 150.3342889908257]]}",ctr,FALSE,4,"(7200, 9000)",0.405048077,0.463942308,0,0,0.1328125,964.1507413,88.80199811
19,2,SEFL10K6_EPM2_19_2023-05-25 15-45-19.mkv,98,TRUE,0.5,40,1050,"{'xs': [[148.10260922330096, 181.86571601941748, 181.86571601941748, 149.35309466019416], [146.22688106796116, 180.61523058252428, 179.98998786407768, 147.47736650485436], [2.421055825242719, 149.35309466019416, 146.22688106796116, 1.795813106796117], [181.86571601941748, 318.7938713592233, 319.4191140776699, 180.61523058252428], [180.61523058252428, 146.22688106796116, 149.35309466019416, 181.86571601941748]], 'ys': [[1.8480504587156181, 2.444380733944976, 150.3342889908257, 149.73795871559633], [177.76548165137618, 177.76548165137618, 322.6737385321101, 323.27006880733944], [148.54529816513764, 149.73795871559633, 177.76548165137618, 178.36181192660553], [150.3342889908257, 148.54529816513764, 178.36181192660553, 177.76548165137618], [177.76548165137618, 177.76548165137618, 149.73795871559633, 150.3342889908257]]}",closed2_ctr,FALSE,0,"(0, 1800)",0.494169906,0.272626319,0,0,0.259300389,1407.602729,132.3043416
